"homename"	"homecontinent"	"homecountry"	"homelat"	"homelon"	"travellon"	"travellat"
"Maui ✈️ LA"	"North America"	"United States of America"	33.9415889	-118.40853	-156.376	20.9107
"Maui ✈️ LA"	"North America"	"United States of America"	33.9415889	-118.40853	-156.40301899	20.91266715
"Maui ✈️ LA"	"North America"	"United States of America"	33.9415889	-118.40853	-156.33333333	20.8
"Maui ✈️ LA"	"North America"	"United States of America"	33.9415889	-118.40853	-156.358	20.9332
"Maui ✈️ LA"	"North America"	"United States of America"	33.9415889	-118.40853	-156.58416573	20.7957842
"london"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	-87.45328955	20.16374163
"Bilbao"	"Europe"	"Spain"	43.2630126	-2.9349852	-1.76667	43.3667
"Los Angeles, CA"	"North America"	"United States of America"	34.0522342	-118.2436849	-118.875	34.1895
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	-82.71184208	27.49709608
"Pacific Beach, San Diego"	"North America"	"United States of America"	32.8024577	-117.2355851	-117.26102745	32.80357802
"Melbourne, Victoria"	"Australia"	"Australia"	-37.813611	144.963056	144.28248806	-38.3686128
"Costa Rica "	"South America"	"Costa Rica"	9.748917	-83.753428	-82.74851442	9.65867686
"Costa Rica "	"South America"	"Costa Rica"	9.748917	-83.753428	-82.75047646	9.65893065
"SanFernando|Baguio|Angeles"	"North America"	"United States of America"	34.2841132	-118.438941	120.3204491	16.65724442
"Düsseldorf"	"Europe"	"Germany"	51.2277411	6.7734556	6.787913	51.232555
"Brisbane"	"Australia"	"Australia"	-27.4697707	153.0251235	153.1423886	-26.78997525
"Brisbane"	"Australia"	"Australia"	-27.4697707	153.0251235	153.1423886	-26.78997525
"Portland, OR"	"North America"	"United States of America"	45.5230622	-122.6764816	-124.22179814	43.37975561
"São João do Sul, Brasil"	"South America"	"Brazil"	-29.2246856	-49.8089801	-49.8	-29.2167
"Bristol, England"	"Europe"	"United Kingdom"	51.454513	-2.58791	-5.09723495	50.41792859
"London, England"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	80.3667	5.98333
"Quezon City, Philippines"	"Asia"	"Philippines"	14.6760413	121.0437003	124.0960618	13.5967402
"Quezon City, Philippines"	"Asia"	"Philippines"	14.6760413	121.0437003	124.0960618	13.5967402
"Nashville, TN"	"North America"	"United States of America"	36.1626638	-86.7816016	-86.8574	35.9291
"Rhode Island, USA"	"North America"	"United States of America"	41.5800945	-71.4774291	-117.99304463	33.65080798
"1275 Westwood Blvd, LA,CA90024"	"North America"	"United States of America"	34.0572508	-118.4431379	-118.4960309	34.0102885
"Kalkan, Turkey"	"Europe"	"Turkey"	36.2512022	29.4295404	29.12125055	36.63563726
"Bali, Indonésie"	"Asia"	"Indonesia"	-8.3405389	115.0919509	115.16666667	-8.68333333
"Bali, Indonésie"	"Asia"	"Indonesia"	-8.3405389	115.0919509	115.16260021	-8.6994911
"日本 東京 渋谷区 恵比寿西2-21-15"	"Asia"	"Japan"	35.6481762	139.7036233	139.7035653	35.6481369
"United Kingdom"	"Europe"	"United Kingdom"	55.378051	-3.435973	-59.55	13.16666667
"Bali, Indonesia"	"Asia"	"Indonesia"	-8.3405389	115.0919509	115.26339486	-8.52082715
"Biarritz, France"	"Europe"	"France"	43.4831519	-1.558626	-1.56651814	43.4778262
"Biarritz, France"	"Europe"	"France"	43.4831519	-1.558626	-1.54559	43.4943314
"Biarritz, France"	"Europe"	"France"	43.4831519	-1.558626	-1.54219	43.5007
"General Santos City, PH"	"Asia"	"Philippines"	6.1163861	125.171618	125.62284399	7.09786167
"General Santos City, PH"	"Asia"	"Philippines"	6.1163861	125.171618	125.62284399	7.09786167
"Lyon, Rhône-Alpes"	"Europe"	"France"	45.764043	4.835659	-45.56000242	-23.79122893
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	-4.75182686	50.66375297
"Madrid, Comunidad de Madrid"	"Europe"	"Spain"	40.4167515	-3.7038322	-2.16745918	43.28776744
"Sydney, Australia"	"Australia"	"Australia"	-33.8688197	151.2092955	151.27053	-33.9005
"Sydney, Australia"	"Australia"	"Australia"	-33.8688197	151.2092955	151.27053	-33.9005
"Ilhéus/Bahia"	"South America"	"Brazil"	-14.7931916	-39.0464023	-39.02530365	-14.84701681
"Angra dos Reis - RJ"	"South America"	"Brazil"	-23.0058039	-44.3157913	-43.77463004	-22.86675225
"Angra dos Reis - RJ"	"South America"	"Brazil"	-23.0058039	-44.3157913	-44.21401616	-23.09208315
"recife, PE"	"South America"	"Brazil"	-8.0475622	-34.8769643	-34.82412105	-7.11872292
"Las Vegas, NV"	"North America"	"United States of America"	36.1699412	-115.1398296	-66.8613686	10.48145974
"Las Vegas, NV"	"North America"	"United States of America"	36.1699412	-115.1398296	-67.59767532	10.50831962
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.048	21.6731
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.048	21.6731
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.04018958	21.67427938
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.04954707	21.66389196
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.054	21.664
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.01871049	21.69352745
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.05146249	21.66465953
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-157.99769657	21.7043242
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.04018958	21.67427938
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.04380668	21.67117282
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.1029292	21.5905645
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.04497878	21.66956021
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.063779	21.640296
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.01871049	21.69352745
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.06376582	21.63964654
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-157.99784667	21.70514168
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.063779	21.640296
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.048	21.6731
"North Shore, Oahu Hawaii"	"North America"	"United States of America"	21.5816374	-158.1047121	-158.04018958	21.67427938
"Salamanca, España"	"Europe"	"Spain"	40.9701039	-5.6635397	-6.00055271	36.2371702
"El Bosque, Chile"	"South America"	"Chile"	-33.5630463	-70.6752134	-71.8833	-33.9667
"LA CA USA Earth Milky Way"	"North America"	"United States of America"	34.0550364	-118.3903292	-118.158	33.8041
"RICHMOND, BC"	"North America"	"Canada"	49.1665898	-123.133569	-123.20264	49.11636
"Pontal do Paraná, Paraná"	"South America"	"Brazil"	-25.6972404	-48.4759771	-48.48904167	-25.69988923
"Pontal do Paraná, Paraná"	"South America"	"Brazil"	-25.6972404	-48.4759771	-48.48904167	-25.69988923
"Aracaju, Brazil"	"South America"	"Brazil"	-10.9472468	-37.0730823	-37.05	-10.9167
"Arica, Chile"	"South America"	"Chile"	-18.4782534	-70.3125988	-70.30073125	-18.45033275
"Arica, Chile"	"South America"	"Chile"	-18.4782534	-70.3125988	-70.30073125	-18.45033275
"argentina"	"South America"	"Argentina"	-38.416097	-63.616672	-57.53045637	-38.02709868
"osaka"	"Asia"	"Japan"	34.6937378	135.5021651	135.49942851	34.66983509
"ÜT: -9.822373,109.776125"	"North America"	"United States of America"	37.199232	-113.2734435	115.18066406	-8.64619568
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	-118.779	34.0304
"iPhone: 21.148830,-86.839310"	"North America"	"United States of America"	41.1104084	-74.0667963	-99.13334822	19.43275618
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-122.545	37.90611111
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-122.437	37.4588
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-121.95240249	36.97132646
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-122.18551408	37.00416226
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-122.026252	36.97205
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-121.45533484	35.8842584
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-121.90493606	36.54155789
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-122.43683612	37.80466923
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-122.4764852	37.8098397
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-122.18551408	37.00416226
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-117.25576277	32.79458283
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-117.28049554	33.01397903
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-109.99271393	24.07081886
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-157.7236938	21.3946095
"Osaka"	"Asia"	"Japan"	34.6937378	135.5021651	135.49501853	34.67302349
"Osaka"	"Asia"	"Japan"	34.6937378	135.5021651	135.49501853	34.67302349
"Long Beach, CA"	"North America"	"United States of America"	33.7700504	-118.1937395	-118.082	33.7593
"Southampton"	"Europe"	"United Kingdom"	50.9097004	-1.4043509	-1.69167	50.7389
"milano"	"Europe"	"Italy"	45.4654219	9.1859243	10.07194444	45.71166667
"Buenos Aires - Argentina "	"South America"	"Argentina"	-34.6036844	-58.3815591	-58.55	-34.5333
"Bailén"	"Europe"	"Spain"	38.0951601	-3.7765276	98.28745256	7.95614883
"SOMO (Cantabria) SPAIN"	"Europe"	"Spain"	43.4510722	-3.7309352	-3.7536762	43.4511642
"Mexico City"	"South America"	"Mexico"	19.4326077	-99.133208	-101.76900714	17.84479326
"Mexico City"	"South America"	"Mexico"	19.4326077	-99.133208	-101.76900714	17.84479326
"27 Commercial Rd , newstead "	"Australia"	"Australia"	-27.4533058	153.0415453	153.04135	-27.45345
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.07661909	52.43398805
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.07661909	52.43398805
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.273	51.601
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.273	51.601
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-5.20748	51.93543
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-5.20748	51.93543
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.18223864	51.58038981
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.18223864	51.58038981
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.16130976	51.55547939
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.16130976	51.55547939
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-5.28	51.868
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-5.28	51.868
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.18223864	51.58038981
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.18223864	51.58038981
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.18223864	51.58038981
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.18223864	51.58038981
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.18223864	51.58038981
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.18223864	51.58038981
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-5.20748	51.93543
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-5.20748	51.93543
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.16379	51.55799
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.16379	51.55799
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-5.28	51.868
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-5.28	51.868
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.14679	51.5658
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.4975	51.7325
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.4975	51.7325
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.21629	51.5915
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.18223864	51.58038981
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.18223864	51.58038981
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.2892382	51.56932663
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.2892382	51.56932663
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.18223864	51.58038981
"Gower,Swansea.Uk"	"Europe"	"United Kingdom"	51.5966706	-4.1698781	-4.18223864	51.58038981
"Mar del Plata, Argentina"	"South America"	"Argentina"	-38.0054771	-57.5426106	-57.5420858	-38.0816901
"Canada & Nicaragua"	"North America"	"Canada"	56.130366	-106.346771	-86.70965407	12.05865479
"Canada & Nicaragua"	"North America"	"Canada"	56.130366	-106.346771	-86.7053	12.0542
"Canada & Nicaragua"	"North America"	"Canada"	56.130366	-106.346771	-86.70965407	12.05865479
"Canada & Nicaragua"	"North America"	"Canada"	56.130366	-106.346771	-86.70665503	12.05501741
"Canada & Nicaragua"	"North America"	"Canada"	56.130366	-106.346771	-86.7053	12.0542
"Canada & Nicaragua"	"North America"	"Canada"	56.130366	-106.346771	-86.7053	12.0542
"Canada & Nicaragua"	"North America"	"Canada"	56.130366	-106.346771	-86.7053	12.0542
"Canada & Nicaragua"	"North America"	"Canada"	56.130366	-106.346771	-86.7053	12.0542
"Canada & Nicaragua"	"North America"	"Canada"	56.130366	-106.346771	-86.70965407	12.05865479
"Canada & Nicaragua"	"North America"	"Canada"	56.130366	-106.346771	-86.70965407	12.05865479
"Canada & Nicaragua"	"North America"	"Canada"	56.130366	-106.346771	-86.7053	12.0542
"Etables-sur-Mer, France"	"Europe"	"France"	48.626757	-2.835582	-2.833889	48.627222
